Family,Variety,File_Name,Avg_Entropy,Avg_Wordsize,Avg_Length,Avg_Num_Equals,Avg_Num_Dashes,Avg_Num_Slashes,Avg_Num_Pluses,Avg_Sum_RepChars,class
Airpush,variety1,e374432f4077cd942af28507fef7cfef,0.3959,61.8261,24.8261,0.0815,0.0985,0.1069,0.0232,17.4669,0
Airpush,variety1,e3767fef82222d3e61d8fda754e4ea19,0.3866,57.2547,20.2547,0.0911,0.0539,0.1014,0.0017,13.1616,0
Airpush,variety1,e3785b0e6952a3df50f1db8032b5f341,0.3977,62.4678,25.4678,0.0466,0.1044,0.1237,0.0401,18.0815,0
Airpush,variety1,e37c6b0b41e77a618ea9123b7177f396,0.3773,72.8185,35.8185,0.0556,0.0653,0.2371,0.0935,28.8524,0
Airpush,variety1,e38ecacddae2930b47cf28dd126fba51,0.3624,52.7497,15.7497,0.0501,0.076,0.1164,0.0219,8.9966,0
Airpush,variety1,e397521ae14d7a04ddafc10cabfc0fe0,0.3714,65.8562,28.8562,0.0732,0.0516,0.1997,0.0715,22.1425,0
Airpush,variety1,e3b0e953bc9b2bbf9eec449f80129228,0.3799,55.7184,18.7184,0.0671,0.0812,0.0819,0.0022,11.6744,0
Airpush,variety1,e3b1b5a69b45c0f6692ad37a56fd0ebf,0.3661,53.3245,16.3245,0.0828,0.0199,0.1424,0.0,9.4007,0
Airpush,variety1,e3ba044566cad196ab2217b350f722fc,0.3908,66.5191,29.5191,0.0835,0.0706,0.1366,0.0544,22.3077,0
Airpush,variety1,e3c1cc5bd351a9ff8527d95acc63f182,0.4323,73.0025,36.0025,0.0819,0.0206,2.0596,0.0016,27.4344,0
Airpush,variety1,e3c71e4eeb8bb72f4e1772686a5c5287,0.363,52.7063,15.7063,0.0858,0.0198,0.1155,0.0,8.835,0
Airpush,variety1,e3d49b9134165d36df5229e4d188b1ec,0.3964,59.8051,22.8051,0.058,0.0699,0.0705,0.0171,15.6055,0
Airpush,variety1,e3d54eb615251d6af48efc78e2041e8a,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,e3dc628119e2d2454f9ca78ef7928d5e,0.3938,59.9105,22.9105,0.038,0.0298,0.0618,0.0224,15.7795,0
Airpush,variety1,e3ded8ebb9635d24d2981b56b1752c72,0.3868,57.367,20.367,0.1585,0.0358,0.1303,0.0,13.2161,0
Airpush,variety1,e3e103c8b33ac7cdbaa2f82906172df5,0.3949,59.6828,22.6828,0.0496,0.069,0.071,0.0738,15.4008,0
Airpush,variety1,e3eaffb78d2d849f41a0cae84bf43b08,0.3868,69.3093,32.3093,0.1098,0.0564,0.174,0.0722,25.1716,0
Airpush,variety1,e3ec6f5c81c7592297ccd686a7c3c501,0.3697,57.6497,20.6497,0.0779,0.0328,0.1936,0.0172,13.904,0
Airpush,variety1,e3f7610911912f75429ef29b2991c085,0.3441,53.3189,16.3189,0.1023,0.0409,0.1817,0.0012,10.1011,0
Airpush,variety1,e3f797743b4d7b3f207b19a9c263c783,0.3809,56.7381,19.7381,0.1584,0.0359,0.1109,0.0011,12.735,0
Airpush,variety1,e3fcbfc168908d2ba0a40e3755458fd8,0.3851,56.2867,19.2867,0.122,0.0904,0.1009,0.0019,12.2409,0
Airpush,variety1,e400133eb3c9b1dbad528c77d2fd216d,0.3749,74.0261,37.0261,0.06,0.0696,0.2443,0.1009,30.0991,0
Airpush,variety1,e40d1e6bc23aa4a971f58301fea29aa6,0.398,107.4816,70.4816,0.1831,0.0815,1.4816,0.8347,62.8232,0
Airpush,variety1,e40f77f786ef8d90ce80b5864776d629,0.3624,55.7946,18.7946,0.0413,0.0649,0.137,0.0012,11.9976,0
Airpush,variety1,e41b09a6b688eb9c851aa8ed2e7ecddb,0.4008,61.6839,24.6839,0.0686,0.0385,0.0701,0.0256,17.3516,0
Airpush,variety1,e43a60f71bc0a7b57d2b4e8495e58209,0.3714,57.3971,20.3971,0.0393,0.0284,0.1571,0.0145,13.6465,0
Airpush,variety1,e444a2fa136968c6f8281524d54ce2c3,0.3869,70.0786,33.0786,0.114,0.0599,0.1835,0.0747,25.9356,0
Airpush,variety1,e444bc2ae5335982950446724bc03fe1,0.3537,51.3535,14.3535,0.1111,0.0168,0.0976,0.0,7.8047,0
Airpush,variety1,e44af28ba937d7b8e881f681937a05a6,0.3852,68.1108,31.1108,0.1057,0.0522,0.2122,0.0823,23.9499,0
Airpush,variety1,e44b03955accd871f7b6a7d7285ee338,0.3588,53.9193,16.9193,0.0466,0.0598,0.1001,0.0063,10.2712,0
Airpush,variety1,e44d68068b7e657b4fa3a4a36d008cee,0.3881,58.4261,21.4261,0.0415,0.0836,0.0813,0.0218,14.3015,0
Airpush,variety1,e457d1ab7595989320e0da848b97ddba,0.3866,67.3667,30.3667,0.0974,0.0531,0.196,0.0741,23.186,0
Airpush,variety1,e45a43a5075e4686e7e0811f4a85e8e3,0.3706,57.8173,20.8173,0.0792,0.0334,0.1985,0.0175,14.0509,0
Airpush,variety1,e462e22686b46c860ed9d45627572ac8,0.3909,56.7499,19.7499,0.1687,0.0693,0.0575,0.0052,12.4898,0
Airpush,variety1,e46b5c4673ffc9ca9a0817ae312f941f,0.3536,51.3603,14.3603,0.1111,0.0168,0.0976,0.0,7.8047,0
Airpush,variety1,e4716af4c6247005ec4bb2b9a3bc6e0a,0.3991,60.6164,23.6164,0.1136,0.0398,0.0702,0.0221,16.2334,0
Airpush,variety1,e4735964ef2bd3c280a3a9efcee92caa,0.3442,53.3189,16.3189,0.1023,0.0409,0.1817,0.0012,10.0963,0
Airpush,variety1,e4786c04d4530f9527e5309ba11e12ff,0.3744,55.1346,18.1346,0.1277,0.0914,0.1018,0.002,11.2608,0
Airpush,variety1,e47abfeeefeb2c7173419226de693fb1,0.3776,75.3825,38.3825,0.0528,0.067,0.2776,0.1498,31.2547,0
Airpush,variety1,e47b667bd2ef2fce4750c775bc154fb0,0.3944,60.0025,23.0025,0.0349,0.0288,0.0662,0.0204,15.889,0
Airpush,variety1,e481587df85aaf2b6ba8261d1ca1a025,0.3538,51.3636,14.3636,0.1111,0.0168,0.0976,0.0,7.8182,0
Airpush,variety1,e4854d23f36ca38ecd1d1383fcdbff66,0.4128,65.3299,28.3299,0.0442,0.047,0.0626,0.0292,20.7667,0
Airpush,variety1,e48fb476a6b3b2a2ccf502dd68c5b4ef,0.3727,72.6047,35.6047,0.0588,0.067,0.2113,0.1101,28.5218,0
Airpush,variety1,e494260d549b25edd0c179c018dc6e88,0.3774,73.6956,36.6956,0.0567,0.0684,0.2427,0.0967,29.7523,0
Airpush,variety1,e4981106a0a3b8f09b72371c48689a2e,0.4005,61.342,24.342,0.07,0.0355,0.065,0.0241,17.0292,0
Airpush,variety1,e499f34b699960751bfdd6bd47d58071,0.3847,112.3466,75.3466,0.0746,0.1507,0.8515,0.685,68.1786,0
Airpush,variety1,e499fe26570ae09c717dd16d0aab3ec0,0.379,75.3687,38.3687,0.0561,0.0683,0.2716,0.1313,31.2291,0
Airpush,variety1,e4b8897a0be6c3ed842b4cdabd6b9010,0.394,59.4781,22.4781,0.0399,0.0321,0.0571,0.0207,15.3261,0
Airpush,variety1,e4bddaca27598804b1ac77bbc22bbc41,0.3782,57.1263,20.1263,0.1086,0.0437,0.1334,0.0006,13.1399,0
Airpush,variety1,e4bfaf323949f2bc559f5586d9f9eee3,0.3535,51.3502,14.3502,0.1111,0.0168,0.0976,0.0,7.8081,0
Airpush,variety1,e4d024674f939b964ae6d006e534f68a,0.4013,66.7562,29.7562,0.0669,0.0551,0.1462,0.094,22.3944,0
Airpush,variety1,e4d08fb5b99278f0546aa14055b175de,0.3876,69.2351,32.2351,0.0983,0.0538,0.2068,0.0866,25.0511,0
Airpush,variety1,e4d316aeea228d1ec2a8a6571c9b7849,0.3868,69.1865,32.1865,0.1089,0.0572,0.1781,0.0716,25.0469,0
Airpush,variety1,e4e2ce4c9dac1447971e93d5ef65776d,0.3694,56.7657,19.7657,0.0606,0.0404,0.198,0.0,12.9293,0
Airpush,variety1,e4e5c8b3b33df8f44e4b98d4f700409b,0.3747,69.2849,32.2849,0.1545,0.0793,0.1499,0.0666,25.1568,0
Airpush,variety1,e4e7ad7c1391b6753ecf96a7fdffe512,0.3969,61.485,24.485,0.0487,0.0463,0.0995,0.0303,17.1973,0
Airpush,variety1,e4ea5601e0a102b1081f5f83931dec61,0.3606,54.0281,17.0281,0.0811,0.0533,0.0583,0.0026,10.4743,0
Airpush,variety1,e4ec0d62eadc805a49b082a8aa5acb9a,0.3638,58.8428,21.8428,0.0556,0.0556,0.1572,0.0075,15.1925,0
Airpush,variety1,e4ee76115f2d95b32197eefa72b65db8,0.3705,57.782,20.782,0.0468,0.0631,0.2018,0.0018,13.7892,0
Airpush,variety1,e4ef1ad4b2f911183b3959cf817d971a,0.3837,67.5156,30.5156,0.1085,0.0536,0.2044,0.0792,23.3629,0
Airpush,variety1,e4f15a505702e3b5b5032179c9f268f8,0.3687,55.5893,18.5893,0.0409,0.0509,0.0831,0.0037,11.6663,0
Airpush,variety1,e4f524e0d5dca20bcd6e2194c047178a,0.4147,69.0292,32.0292,0.0572,0.1827,0.8237,0.0619,23.7394,0
Airpush,variety1,e503f53f9d549ebad6ad5024dd7097bf,0.3764,56.7268,19.7268,0.0867,0.0565,0.0834,0.0035,12.8148,0
Airpush,variety1,e50a8577c83aaf7ef7b2f27cce4be67d,0.3743,56.981,19.981,0.0639,0.0397,0.1796,0.0,13.114,0
Airpush,variety1,e5183b43637785f0982774768715f346,0.3854,57.9666,20.9666,0.1218,0.0473,0.1071,0.0008,13.796,0
Airpush,variety1,e51bcd16f7876b958f801362f675ac07,0.3658,53.0481,16.0481,0.0769,0.0224,0.125,0.0,9.0994,0
Airpush,variety1,e5236d294c5a4349a54e28c4c3a03d0a,0.3984,60.1958,23.1958,0.0516,0.0325,0.0564,0.0193,15.9673,0
Airpush,variety1,e5286a590f1463982c750b4ed49ed23a,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,e52a84113028479dd9a596284a3e4c3e,0.3523,54.7979,17.7979,0.1028,0.037,0.0981,0.0065,11.1639,0
Airpush,variety1,e5386990c2882552cd89780a88e79941,0.3817,71.0406,34.0406,0.0467,0.0583,0.2297,0.0877,26.7606,0
Airpush,variety1,e53c37b5d02ae35aaca2ca65a28306d0,0.3787,68.6186,31.6186,0.0629,0.0606,0.2376,0.0872,24.5934,0
Airpush,variety1,e541b3d68686957f801c19ebc86c60ea,0.3799,55.7184,18.7184,0.0671,0.0812,0.0819,0.0022,11.678,0
Airpush,variety1,e547217c2cbc351dd27840f9d0c73982,0.3755,61.834,24.834,0.0941,0.0445,0.1399,0.0378,18.0647,0
Airpush,variety1,e569bd642233f1c82fd972ddbf8f7a5c,0.3556,56.3757,19.3757,0.0476,0.0404,0.1153,0.0012,12.7063,0
Airpush,variety1,e57681d31bad0920f4982a1127898ca9,0.3989,60.144,23.144,0.0778,0.0539,0.0599,0.0205,15.8761,0
Airpush,variety1,e577007d070374ff9ec639a651888f6c,0.3948,75.3778,38.3778,0.0741,0.0398,0.1042,0.0701,30.7373,0
Airpush,variety1,e57d2da6f15fa16ca6590b3a1fc2fa2a,0.3678,55.7351,18.7351,0.0782,0.1118,0.1314,0.0033,11.9891,0
Airpush,variety1,e57e59dff7da0daf22cea020adb7ab4b,0.3834,67.5,30.5,0.1087,0.0537,0.2036,0.0794,23.3774,0
Airpush,variety1,e57ee3a93d39c436be92e5a1d01c864a,0.4011,60.7241,23.7241,0.1696,0.0411,0.0678,0.0222,16.2721,0
Airpush,variety1,e57ee664a573b13066fd235295bf04ea,0.4166,378.9538,341.9538,0.0043,0.8261,0.0112,0.0002,334.5111,0
Airpush,variety1,e5834f3964f0b5e9993dad7361ddf028,0.4001,68.4876,31.4876,0.1226,0.0985,0.2035,0.1204,24.0781,0
Airpush,variety1,e5a335f9ccd6dc786c112e9285402749,0.3852,62.1831,25.1831,0.0384,0.0854,0.1443,0.0414,17.9974,0
Airpush,variety1,e5a6387ceeadd37ee8e363e20a7bf0fb,0.4013,61.2508,24.2508,0.069,0.0349,0.0635,0.0237,16.9195,0
Airpush,variety1,e5a8cc3222f07118c493c6bd76f4e37f,0.3618,55.264,18.264,0.0494,0.0481,0.1261,0.0013,11.5163,0
Airpush,variety1,e5af78dd17990c88a9374740a0a9c492,0.3954,68.6978,31.6978,0.0535,0.0497,0.1933,0.0726,24.1743,0
Airpush,variety1,e5b8161ed88edbcae313e0818e99227a,0.3935,59.9102,22.9102,0.0375,0.031,0.0624,0.0225,15.7894,0
Airpush,variety1,e5b81872b7dc87faefa96ebd21fbba9a,0.3989,69.6467,32.6467,0.0998,0.0518,0.0898,0.0509,25.1704,0
Airpush,variety1,e5cf169d121cff17b9286738801fdd57,0.3713,58.0316,21.0316,0.0791,0.0341,0.2015,0.0175,14.2581,0
Airpush,variety1,e5d646b351b35fa02a4e131afae79981,0.3804,57.8461,20.8461,0.1277,0.0324,0.1448,0.0128,13.8839,0
Airpush,variety1,e5eddb9ab28265bdc2c3200ac619f33b,0.3884,61.4819,24.4819,0.0898,0.0679,0.1076,0.0266,17.3176,0
Airpush,variety1,e5f34fd73c752874f68f573bc83ba406,0.3846,112.4302,75.4302,0.0747,0.1509,0.8528,0.686,68.2634,0
Airpush,variety1,e5fe72f06a0a7f5d20dc6068c956f63a,0.3867,58.266,21.266,0.0977,0.0852,0.1148,0.0031,14.0353,0
Airpush,variety1,e5feb9b84befa5c9e47d27207c4a4425,0.3558,55.528,18.528,0.044,0.0604,0.0981,0.0056,11.9335,0
Airpush,variety1,e606ec91c895fa9b58acc7914046f695,0.3837,67.5156,30.5156,0.1085,0.0536,0.2044,0.0792,23.3629,0
Airpush,variety1,e6145d17e49589f22f16a7f7b1e175ee,0.3537,51.3502,14.3502,0.1111,0.0168,0.0976,0.0,7.7946,0
Airpush,variety1,e619457c58b5dafa9711d023ae27cb1f,0.3987,79.6869,42.6869,0.0417,0.0498,0.2025,0.0782,35.6035,0
Airpush,variety1,e6239e4fff9c4aee9262642aeeb7b01b,0.385,67.3373,30.3373,0.1003,0.0526,0.2015,0.0791,23.1586,0
Airpush,variety1,e62d8ee6a3e9239df98fa00360d218da,0.3779,57.3499,20.3499,0.0573,0.0332,0.2097,0.0151,13.4419,0
Airpush,variety1,e62f09f9c1e6d77b55788de53263782b,0.3423,49.6774,12.6774,0.0133,0.2323,0.051,0.0157,6.4231,0
Airpush,variety1,e6378bd78b42a92f5ef075b1cef06d3b,0.3958,60.6563,23.6563,0.0595,0.0475,0.0748,0.0219,16.4555,0
Airpush,variety1,e6379787187e7b6a929c3c7b6609379c,0.3964,53.9254,16.9254,0.0115,0.017,0.6738,0.0025,9.7242,0
Airpush,variety1,e638f303cea464052657e2cbe40274f9,0.3938,59.7573,22.7573,0.0373,0.0386,0.0624,0.0226,15.6268,0
Airpush,variety1,e63b0b7db45a53fbbe4621da244330b5,0.3834,69.3044,32.3044,0.0492,0.0519,0.221,0.1022,25.0155,0
Airpush,variety1,e64d22e5ea860698b3dbac0b2588b60d,0.4101,65.8593,28.8593,0.0606,0.0479,0.0815,0.0329,21.1658,0
Airpush,variety1,e65050c51184cc46fae763cbefed0ad7,0.3761,58.9292,21.9292,0.0507,0.0354,0.1799,0.0191,15.1215,0
Airpush,variety1,e655c22914110da03b89a6471571b4b3,0.3767,73.3606,36.3606,0.0619,0.0685,0.2351,0.0957,29.4241,0
Airpush,variety1,e65b8f0944a417bef452de8f80e1c24a,0.4098,65.8428,28.8428,0.0636,0.0468,0.084,0.0313,21.1527,0
Airpush,variety1,e666eb8ccd5741f0efc625be37b32233,0.4,60.7657,23.7657,0.1145,0.0387,0.0698,0.0221,16.3747,0
Airpush,variety1,e667bcf8c9c78059a2b8aa3e7f72318a,0.3758,57.9163,20.9163,0.0816,0.0582,0.0922,0.0078,14.0142,0
Airpush,variety1,e66f2f39e60c9db78a4ddc49ad9a2ff6,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,e67c09ff68049de55f075a9d6ab6864a,0.3609,55.3874,18.3874,0.0546,0.0478,0.1741,0.0,11.7816,0
Airpush,variety1,e67ce2c7ec46657c7c588989f96c629a,0.3957,59.7877,22.7877,0.0627,0.0691,0.0816,0.0043,15.433,0
Airpush,variety1,e67d618129976fd2db85255227156d40,0.3988,59.0135,22.0135,0.0924,0.0552,0.0896,0.0166,14.5982,0
Airpush,variety1,e6814573c44764cecb3f9dae82bdc000,0.3536,51.3502,14.3502,0.1111,0.0168,0.0976,0.0,7.8013,0
Airpush,variety1,e681ee056efa2348750d483ef413cc5d,0.3685,55.1361,18.1361,0.0921,0.1187,0.1249,0.0041,11.3388,0
Airpush,variety1,e689d1b50238f4bdaf4680d5473bc207,0.3279,52.9493,15.9493,0.0338,0.0391,0.1205,0.0038,10.0023,0
Airpush,variety1,e68de486785fed85a67c41435742f39b,0.3549,53.6356,16.6356,0.0613,0.0406,0.1154,0.0016,10.1862,0
Airpush,variety1,e6922881e5681d7ad0b49e3d3441d620,0.2983,45.43,8.43,0.0162,0.0116,0.0159,0.0029,3.3249,0
Airpush,variety1,e6a2785ebcadcde26884a8b183ff0e28,0.3705,55.185,18.185,0.0233,0.0299,0.1218,0.0133,11.2808,0
Airpush,variety1,e6bd3e7b18371f6b3d7f3e81c26858d0,0.3309,49.967,12.967,0.011,0.022,0.1099,0.0055,6.956,0
Airpush,variety1,e6c315490ee2fcc1ffe4a882ad9c78f3,0.3692,52.0677,15.0677,0.0713,0.0523,0.073,0.0065,8.1996,0
Airpush,variety1,e6d7b7c57905204c66609893fc961f46,0.3772,58.9701,21.9701,0.0514,0.0355,0.1832,0.0187,15.1299,0
Airpush,variety1,e6dcbff0044fe80b9a55ae1d23397255,0.3589,52.1329,15.1329,0.0874,0.021,0.1154,0.0,8.3217,0
Airpush,variety1,e6ddff52e9e9d53be89e192f64098df5,0.3905,71.239,34.239,0.1047,0.0669,0.1978,0.0964,26.8791,0
Airpush,variety1,e6e077080839bb6b10bb0b7bfea62964,0.369,57.5623,20.5623,0.0674,0.0449,0.1899,0.015,13.8434,0
Airpush,variety1,e6ed2f3516d1056dd8e717a6c0c419fe,0.3642,54.1982,17.1982,0.1149,0.0465,0.1569,0.0017,10.266,0
Airpush,variety1,e6ef0a16ddc9b6279a7463e313f6deba,0.3774,62.5599,25.5599,0.124,0.0537,0.2543,0.0613,18.6093,0
Airpush,variety1,e6f19efa0dbfb58120a5724dc800ebf3,0.3867,110.4693,73.4693,0.1047,0.0579,0.7344,0.5932,66.3582,0
Airpush,variety1,e6f80c4f3f0e277dd5f76165ed95b6c6,0.3809,75.8454,38.8454,0.0685,0.0738,0.2292,0.1346,31.5585,0
Airpush,variety1,e6fa0db32e204420d72a2c0af35fd915,0.3957,59.4351,22.4351,0.0376,0.0406,0.0645,0.0201,15.1665,0
Airpush,variety1,e6fe5931e03a25d2e9caa557a937cfe9,0.3441,53.5737,16.5737,0.1017,0.0263,0.0801,0.0,10.3468,0
Airpush,variety1,e7038be0ce620f9ec3eaeb39ddae217a,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,e70746913933d767fcc0b48b62d76181,0.3678,56.3957,19.3957,0.0591,0.0394,0.1929,0.0,12.6004,0
Airpush,variety1,e713d807710a03e87420d42448ab8a43,0.3577,55.2581,18.2581,0.0661,0.0623,0.1085,0.0025,11.702,0
Airpush,variety1,e71df3cdbe2a6f01e5e39ed696acc458,0.3982,60.1826,23.1826,0.0516,0.033,0.0583,0.0192,15.9565,0
Airpush,variety1,e72006d079271d158bf831b875106beb,0.401,60.8708,23.8708,0.1103,0.0434,0.0727,0.0224,16.4703,0
Airpush,variety1,e72d7064233c5d4861794317bab3acc9,0.3862,56.5332,19.5332,0.106,0.0832,0.0908,0.0106,12.2747,0
Airpush,variety1,e731c9e86b730f72230572f0188902a8,0.3707,56.6578,19.6578,0.0487,0.0565,0.1146,0.0016,12.6531,0
Airpush,variety1,e741770950507fcff1e128651c43957d,0.3751,55.8608,18.8608,0.0648,0.0869,0.1624,0.0042,11.7728,0
Airpush,variety1,e744ef5f77a5c5c3e9978da434b07358,0.3711,56.2177,19.2177,0.0829,0.1348,0.1517,0.0042,12.3244,0
Airpush,variety1,e74d20f0a434ee09ace68c04230b634e,0.3694,56.7697,19.7697,0.0606,0.0444,0.2182,0.0,12.9677,0
Airpush,variety1,e75f8c73da0f2117141f98181da4b972,0.3976,62.2721,25.2721,0.0457,0.0367,0.0902,0.0309,18.0234,0
Airpush,variety1,e761c15be5a3cf98198a4b2938d85b08,0.3683,56.6024,19.6024,0.0602,0.0402,0.1968,0.0,12.8133,0
Airpush,variety1,e772998a7b82cdf0ef8897149ea031b7,0.3968,62.4937,25.4937,0.0632,0.0474,0.0637,0.0326,18.1156,0
Airpush,variety1,e774494d25dc6c555e6f66eae6f0c7bb,0.3663,53.3146,16.3146,0.0828,0.0199,0.1424,0.0,9.3775,0
Airpush,variety1,e78880d65a1555e154cec03fbae2a6d1,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,e79a619cd7c29ac853b3122b4b6223d9,0.3866,67.3663,30.3663,0.0974,0.0531,0.196,0.0741,23.1853,0
Airpush,variety1,e79aa6e742eee7ff5670150196c292a8,0.3996,66.7961,29.7961,0.0684,0.0401,0.2105,0.099,22.553,0
Airpush,variety1,e7a1f9b42ede590065d1e689c0af171e,0.3818,58.143,21.143,0.1231,0.0399,0.1389,0.0123,14.1354,0
Airpush,variety1,e7a3d6e149579b2858c3ea0b392b6dc7,0.3729,61.8047,24.8047,0.0714,0.0407,0.2572,0.0606,18.0222,0
Airpush,variety1,e7a52533a4c25edaaf0ff28378a108e5,0.3851,57.17,20.17,0.1568,0.0362,0.1327,0.0,13.0406,0
Airpush,variety1,e7a595ecff8793ad0e5fb2f835f0cee9,0.3945,59.6892,22.6892,0.0517,0.0396,0.0742,0.0194,15.4347,0
Airpush,variety1,e7a73e05a6a810b2a9042f742ca6d30b,0.4084,69.1881,32.1881,0.0824,0.0624,0.1005,0.0574,24.6419,0
Airpush,variety1,e7a7688f8cc7adaaeffe2f18bd0a0934,0.3776,74.3939,37.3939,0.0527,0.0673,0.2592,0.1266,30.2672,0
Airpush,variety1,e7aa1b9c22643cb359a4db43b2f1f6af,0.3887,70.9401,33.9401,0.1063,0.0565,0.2058,0.1074,26.6546,0
Airpush,variety1,e7abff1774662549f1b999d4d78fa81f,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,e7ade809485c0b1a9e78c96adc91e569,0.3799,55.7166,18.7166,0.0671,0.0812,0.0819,0.0022,11.6722,0
Airpush,variety1,e7b1e43b5988d95e2cd50e2ba25c3782,0.3617,56.4338,19.4338,0.1272,0.0442,0.174,0.0145,12.8207,0
Airpush,variety1,e7badf05d6e2043e2ca60223b7b4bfae,0.3442,53.3189,16.3189,0.1023,0.0409,0.1817,0.0012,10.0939,0
Airpush,variety1,e7c87d023a4a1afce95dd93c3df65d2a,0.3776,57.6019,20.6019,0.0643,0.1081,0.1334,0.0062,13.6176,0
Airpush,variety1,e7d0e4494c8ce185f118c831a1f00983,0.3442,53.3189,16.3189,0.1023,0.0409,0.1817,0.0012,10.0975,0
Airpush,variety1,e7e02f54a71191f50090464798d717f4,0.338,50.1719,13.1719,0.0724,0.0226,0.1267,0.0,7.0724,0
Airpush,variety1,e7e09ddc1c9ac05df25762b96828de3c,0.3854,119.7738,82.7738,0.0987,0.0501,1.9763,1.1298,75.6879,0
Airpush,variety1,e7e23dc2faa3ce5e43bb53a5a3a32ab5,0.3696,55.9159,18.9159,0.0779,0.109,0.1412,0.0031,12.1703,0
Airpush,variety1,e7e3e2e78c657b28b1d13ab02c506450,0.3976,59.1598,22.1598,0.1203,0.0479,0.0601,0.0169,14.8932,0
Airpush,variety1,e7e49c4d98966c16d8ed1cbd4f90fefe,0.3851,70.3655,33.3655,0.0533,0.0506,0.1657,0.0943,26.1646,0
Airpush,variety1,e7f5a6733b333dc57ca31efc72a35699,0.3441,53.3189,16.3189,0.1023,0.0409,0.1817,0.0012,10.1059,0
Airpush,variety1,e800d6cfd1f6be4fe10629b866ed3b40,0.3626,56.3651,19.3651,0.0595,0.0397,0.1944,0.0,12.6488,0
Airpush,variety1,e80256ec1c038fb22091565fffa2ac89,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,e80c873d8c592b66cc0a0e926bd0f0d1,0.3939,65.1498,28.1498,0.0487,0.0657,0.0562,0.0211,20.8145,0
Airpush,variety1,e81173bbd22f0535eda6280a47d7cb7a,0.3836,64.8192,27.8192,0.1244,0.0444,0.1555,0.0535,20.8031,0
Airpush,variety1,e819684b72ca0f4f631a84d27fb6791b,0.3989,60.144,23.144,0.0778,0.0539,0.0599,0.0205,15.8765,0
Airpush,variety1,e82201a4662a0b9848adab6fd97dba87,0.3884,71.5352,34.5352,0.1096,0.058,0.2192,0.1084,27.2591,0
Airpush,variety1,e8258af2935c2d54105821226218176b,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,e831c608050b0ee9181ce707f51b4039,0.3824,56.774,19.774,0.0596,0.0762,0.104,0.0055,12.8059,0
Airpush,variety1,e83e9d4720c8ba056d3110246c0d49f8,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,e84f0cc0543c8e653b87218f821bb8fb,0.3694,56.1373,19.1373,0.0818,0.1415,0.1498,0.0042,12.2968,0
Airpush,variety1,e853ccc72f575556b25cf15ecb3f1c24,0.3538,51.3535,14.3535,0.1111,0.0168,0.0976,0.0,7.798,0
Airpush,variety1,e858d2a56340fa17a30fc90ae9d16a0f,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,e8626a1eaf1987eece9fd1353a4fa1bf,0.3857,57.1644,20.1644,0.1558,0.0352,0.1046,0.0,13.0512,0
Airpush,variety1,e867ae1124e859ce087468f52ea47e7f,0.3607,53.5721,16.5721,0.1223,0.0259,0.0784,0.0008,10.0431,0
Airpush,variety1,e8681745ce18fcbc996ce1c1c2856ae1,0.3667,56.4487,19.4487,0.06,0.0387,0.1992,0.0,12.6615,0
Airpush,variety1,e868599364a07a63e716228110df72b3,0.3872,67.2045,30.2045,0.1,0.0495,0.1551,0.0586,23.103,0
Airpush,variety1,e86f38a1a1e420037b7e0e3b6184e87b,0.3959,59.6442,22.6442,0.0578,0.0279,0.0562,0.0197,15.4419,0
Airpush,variety1,e87361359796e0072378be8c4528903f,0.4014,61.7489,24.7489,0.1426,0.0415,0.0842,0.033,17.349,0
Airpush,variety1,e87550bf03062661a81fe4f78a0254b2,0.3976,62.2721,25.2721,0.0457,0.0367,0.0902,0.0309,18.0234,0
Airpush,variety1,e877a4088e976b9fa58459b74eef2405,0.3657,70.8742,33.8742,0.1204,0.093,0.2134,0.0776,26.9204,0
Airpush,variety1,e87acec53f9d2db0e289c937c7fd4ff5,0.3984,60.2506,23.2506,0.0511,0.0327,0.0579,0.0191,16.0197,0
Airpush,variety1,e87afe1dde2a1b2514c8a958ead43aab,0.3876,59.1207,22.1207,0.1214,0.0821,0.1608,0.048,14.9096,0
Airpush,variety1,e8969ea82a9fb806b1e8ef7889ae6685,0.4026,61.5768,24.5768,0.0755,0.0586,0.0881,0.0183,17.2072,0
Airpush,variety1,e89ec93ace021c2c03048b23c5cc9d64,0.3442,51.8746,14.8746,0.069,0.0345,0.1552,0.0047,8.0987,0
